Resume_Rank,Resume_Index,Resume_ID,Resume_Category,Job_Index,Job_ID,Job_Title,Company,Final_Score,Skills_Matched,Explanation
1,0,16852973,HR,12530,3887599959,Senior Catering Sales Manager OEM - Salary up to $100K,Aimbridge Hospitality,0.9305,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,1912,12780508,ACCOUNTANT,76137,3903468549,Accountant,Creative Financial Staffing (CFS),0.945,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1912,12780508,ACCOUNTANT,87548,3904390297,Junior Staff Accountant,A Hiring Company,0.944,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1912,12780508,ACCOUNTANT,73258,3902924549,Staff Accountant,Net2Source Inc.,0.9425,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1912,12780508,ACCOUNTANT,68463,3902772892,Accountant,BLUEBERRY STAFFING LLC,0.942,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1912,12780508,ACCOUNTANT,89149,3904408900,Accountant,Mitchell Martin Inc.,0.9405,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1913,26975573,ACCOUNTANT,102725,3905286263,Finance Manager,Robert Half,0.952,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1913,26975573,ACCOUNTANT,47279,3900986006,Staff Accountant (140764),Atrium,0.9499,"['aws', 'c', 'go', 'r']","Match Score: 94% | Skills: aws, c, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1913,26975573,ACCOUNTANT,68463,3902772892,Accountant,BLUEBERRY STAFFING LLC,0.9493,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1913,26975573,ACCOUNTANT,104265,3905298302,Project Accountant,Blue Sky Communities,0.9486,"['aws', 'c', 'excel', 'r']","Match Score: 94% | Skills: aws, c, excel, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
5,1913,26975573,ACCOUNTANT,44526,3900942701,Senior Accountant,Addison Group,0.9483,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1914,28298773,ACCOUNTANT,7884,3885856645,Bookkeeper,Creative Financial Staffing (CFS),0.9536,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1914,28298773,ACCOUNTANT,69239,3902805610,Bookkeeper/Accountant,"Elite Placement Group, LLC",0.9534,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1914,28298773,ACCOUNTANT,87548,3904390297,Junior Staff Accountant,A Hiring Company,0.9518,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1914,28298773,ACCOUNTANT,91873,3904570926,Accounts Payable Manager,1 Search Group LLC,0.9503,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1914,28298773,ACCOUNTANT,76137,3903468549,Accountant,Creative Financial Staffing (CFS),0.9502,"['c', 'r']","Match Score: 95% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1915,29050809,ACCOUNTANT,76137,3903468549,Accountant,Creative Financial Staffing (CFS),0.9527,"['c', 'r']","Match Score: 95% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1915,29050809,ACCOUNTANT,68463,3902772892,Accountant,BLUEBERRY STAFFING LLC,0.9518,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1915,29050809,ACCOUNTANT,87548,3904390297,Junior Staff Accountant,A Hiring Company,0.95,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1915,29050809,ACCOUNTANT,91671,3904515021,Senior Accountant,Endeavor Health,0.9494,"['c', 'excel', 'go', 'r']","Match Score: 94% | Skills: c, excel, go, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1915,29050809,ACCOUNTANT,52492,3901485934,Senior Technical Accountant ,"firstPRO, Inc",0.9462,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1916,34816637,ACCOUNTANT,69239,3902805610,Bookkeeper/Accountant,"Elite Placement Group, LLC",0.932,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1916,34816637,ACCOUNTANT,52237,3901453845,Corporate Accountant,Franklin Electric,0.9316,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1916,34816637,ACCOUNTANT,78175,3903810369,Accounting Manager & Financial Planner,RPL International,0.9309,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1916,34816637,ACCOUNTANT,2774,3884813044,Accounting Manager,Archaeological Institute of America,0.9282,"['c', 'excel', 'r']","Match Score: 92% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1916,34816637,ACCOUNTANT,73690,3902939863,Accountant,"Integrated Resources, Inc ( IRI )",0.9279,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1917,22465498,ACCOUNTANT,55017,3901695174,Staff Accountant,Oliver James,0.9417,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
2,1917,22465498,ACCOUNTANT,55356,3901801491,Accounting Manager ,Robert Half,0.9232,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
3,1917,22465498,ACCOUNTANT,118112,3906091894,Accounting Manager - EB,Bay Shore Staffing,0.9216,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
4,1917,22465498,ACCOUNTANT,42960,3900065688,Senior Tax Associate,Brewer Morris,0.9138,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
5,1917,22465498,ACCOUNTANT,84122,3904098416,Senior Tax Associate,Brewer Morris,0.9112,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 1 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,1918,24103168,ACCOUNTANT,11309,3887489265,Revenue Accounting Manager,Ascendo Resources,0.9458,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
2,1918,24103168,ACCOUNTANT,11683,3887497886,Senior Accountant,TriMech,0.9458,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 3 | Resume Exp: senior | Job Exp Req: senior"
3,1918,24103168,ACCOUNTANT,50614,3901375110,Accounting Manager,The Hiring Advisors,0.9453,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1918,24103168,ACCOUNTANT,24826,3891068832,Accounting Manager,CloudMasters,0.9446,"['api', 'c', 'excel', 'r']","Match Score: 94% | Skills: api, c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1918,24103168,ACCOUNTANT,65261,3902369545,Corporate Controller,Peerless Search Partners,0.9439,"['c', 'r']","Match Score: 94% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1919,36024962,ACCOUNTANT,87548,3904390297,Junior Staff Accountant,A Hiring Company,0.9524,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1919,36024962,ACCOUNTANT,73690,3902939863,Accountant,"Integrated Resources, Inc ( IRI )",0.9505,"['c', 'r']","Match Score: 95% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1919,36024962,ACCOUNTANT,64213,3902357110,Controller,,0.9495,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1919,36024962,ACCOUNTANT,64561,3902360141,Accounting Manager,VIP,0.949,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1919,36024962,ACCOUNTANT,25897,3891078260,Senior Accountant,Sunrgy Solar Distribution,0.9475,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1920,18635654,ACCOUNTANT,46491,3900967395,Senior Accountant,LHH,0.9373,"['c', 'go', 'r']","Match Score: 93% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1920,18635654,ACCOUNTANT,25790,3891077296,Senior Accountant,Addison Group,0.9373,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1920,18635654,ACCOUNTANT,87548,3904390297,Junior Staff Accountant,A Hiring Company,0.9363,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1920,18635654,ACCOUNTANT,68463,3902772892,Accountant,BLUEBERRY STAFFING LLC,0.9353,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1920,18635654,ACCOUNTANT,123708,3906262103,Staff Accountant,Beacon Hill Staffing Group,0.9332,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,1921,50222417,ACCOUNTANT,9328,3886481545,Corporate Accounting VP/Controller - Top Investment Firm,"Cyperus Group, Inc",0.9555,"['api', 'c', 'excel', 'r']","Match Score: 95% | Skills: api, c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1921,50222417,ACCOUNTANT,15449,3887906754,Staff Accountant,Creative Financial Staffing (CFS),0.9525,"['c', 'r']","Match Score: 95% | Skills: c, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1921,50222417,ACCOUNTANT,102725,3905286263,Finance Manager,Robert Half,0.9517,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1921,50222417,ACCOUNTANT,68463,3902772892,Accountant,BLUEBERRY STAFFING LLC,0.9513,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1921,50222417,ACCOUNTANT,64213,3902357110,Controller,,0.949,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 3 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1922,23387174,ACCOUNTANT,87548,3904390297,Junior Staff Accountant,A Hiring Company,0.9549,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1922,23387174,ACCOUNTANT,25790,3891077296,Senior Accountant,Addison Group,0.953,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1922,23387174,ACCOUNTANT,102725,3905286263,Finance Manager,Robert Half,0.9511,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1922,23387174,ACCOUNTANT,84120,3904098288,Staff Accountant,Global Accounting Network,0.9501,"['c', 'excel', 'oracle', 'r']","Match Score: 95% | Skills: c, excel, oracle, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1922,23387174,ACCOUNTANT,76810,3903475935,Senior Accountant- Management Company,Private Equity,0.9499,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1923,13072019,ACCOUNTANT,12638,3887701406,Project Accountant,Pursuit,0.8839,"['c', 'r']","Match Score: 88% | Skills: c, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
2,1923,13072019,ACCOUNTANT,106952,3905330622,Finance & Accounting Leader,"Pacifica Services, Inc.",0.8834,"['api', 'c', 'r', 'sas']","Match Score: 88% | Skills: api, c, r, sas | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
3,1923,13072019,ACCOUNTANT,77107,3903480145,Project Accountant / Senior Project Accountant,,0.8794,"['c', 'r']","Match Score: 87% | Skills: c, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
4,1923,13072019,ACCOUNTANT,97052,3904954898,Sr. Accountant,Robert Half,0.8764,"['c', 'excel', 'go', 'r']","Match Score: 87% | Skills: c, excel, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
5,1923,13072019,ACCOUNTANT,27249,3891269685,Project Manager - Commercial Construction - Orlando,WRS - Worldwide Recruitment Solutions,0.8712,"['api', 'c', 'go', 'r']","Match Score: 87% | Skills: api, c, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
1,1924,82649935,ACCOUNTANT,15428,3887905789,Senior Accountant - Flexible Hybrid Model,Creative Financial Staffing (CFS),0.9577,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1924,82649935,ACCOUNTANT,87548,3904390297,Junior Staff Accountant,A Hiring Company,0.957,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1924,82649935,ACCOUNTANT,95948,3904941162,Senior Accountant,Ascendo Resources,0.9563,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1924,82649935,ACCOUNTANT,17536,3888035108,Senior Accountant- Alternative Investment fund,Ascendo Resources,0.9527,"['c', 'excel', 'r']","Match Score: 95% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1924,82649935,ACCOUNTANT,25897,3891078260,Senior Accountant,Sunrgy Solar Distribution,0.9493,"['c', 'excel', 'r']","Match Score: 94% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1925,99433371,CONSTRUCTION,76778,3903475628,"Intern C, Manufacturing Eng- Fall '24 (Mason, OH)",L3Harris Technologies,0.9293,"['autocad', 'c', 'r']","Match Score: 92% | Skills: autocad, c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
2,1925,99433371,CONSTRUCTION,71127,3902851410,Construction Engineering & Inspection Intern,Colliers Engineering & Design,0.9244,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
3,1925,99433371,CONSTRUCTION,100545,3905218400,Junior Designer,"Art & Design Partners, LLC",0.9239,"['c', 'excel', 'photoshop', 'r']","Match Score: 92% | Skills: c, excel, photoshop, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
4,1925,99433371,CONSTRUCTION,110561,3905374030,CAD Support Technician III,Johnson Controls,0.9205,"['autocad', 'c', 'excel', 'r']","Match Score: 92% | Skills: autocad, c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
5,1925,99433371,CONSTRUCTION,38168,3898156661,Assistant Designer - Girls Denim,Fourth Floor,0.9203,"['c', 'photoshop', 'r']","Match Score: 92% | Skills: c, photoshop, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
1,1926,10734870,CONSTRUCTION,80922,3903845912,Warehouse Associate,Logic Staffing,0.9233,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
2,1926,10734870,CONSTRUCTION,2754,3884812105,Lead Warehouse Worker- 3rd Shift,Penske Logistics,0.922,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
3,1926,10734870,CONSTRUCTION,105440,3905306052,"Multicraft Maintenance Technician - 1st Shift - Wadsworth, OH",Hubbell Incorporated,0.9208,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1926,10734870,CONSTRUCTION,104856,3905301516,"Multicraft Maintenance Technician - 2nd Shift - Wadsworth, OH",Hubbell Incorporated,0.9206,"['c', 'r']","Match Score: 92% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1926,10734870,CONSTRUCTION,9936,3886854481,Production Assembly Technician,Raytheon,0.9201,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: senior | Job Exp Req: senior"
1,1927,18472240,CONSTRUCTION,120718,3906232505,Maintenance Technician,Brookfield Properties,0.914,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: mid | Job Exp Req: mid"
2,1927,18472240,CONSTRUCTION,120934,3906234429,Maintenance Technician,Brookfield Properties,0.9133,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: mid | Job Exp Req: mid"
3,1927,18472240,CONSTRUCTION,114980,3905842769,Maintenance Engineer,,0.9043,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
4,1927,18472240,CONSTRUCTION,33780,3895221059,Stationary Engineer,Northeastern University,0.9041,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: mid | Job Exp Req: mid"
5,1927,18472240,CONSTRUCTION,24227,3891002394,Commissioning Advisor,Brunel,0.902,"['c', 'r']","Match Score: 90% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: mid | Job Exp Req: mid"
1,1928,71576860,CONSTRUCTION,26431,3891097207,Branch Manager,Guaranteed Supply Company,0.8717,"['c', 'excel', 'go', 'r']","Match Score: 87% | Skills: c, excel, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
2,1928,71576860,CONSTRUCTION,80955,3903846119,Part-time Retail Employee,The Container Store,0.867,"['c', 'go', 'r']","Match Score: 86% | Skills: c, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
3,1928,71576860,CONSTRUCTION,66977,3902751786,Part-time Retail Employee - Weekends Only,The Container Store,0.8669,"['c', 'go', 'r']","Match Score: 86% | Skills: c, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
4,1928,71576860,CONSTRUCTION,100680,3905227233,Inside Sales Representative,Pro Marketing Inc - Spartanburg SC,0.8668,"['c', 'r']","Match Score: 86% | Skills: c, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
5,1928,71576860,CONSTRUCTION,36043,3895547662,Warehouse Operations Lead - Weekend Shift,NFI,0.866,"['c', 'excel', 'go', 'r']","Match Score: 86% | Skills: c, excel, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
1,1929,29087505,CONSTRUCTION,20986,3889413769,Remote Assistant Project Manager,Talentify.io,0.9434,"['c', 'go', 'r']","Match Score: 94% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1929,29087505,CONSTRUCTION,21154,3889416427,Remote Assistant Project Manager,Talentify.io,0.9389,"['c', 'r']","Match Score: 93% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1929,29087505,CONSTRUCTION,51160,3901379478,Construction Project Manager,Diamond Peak Recruiting,0.9372,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1929,29087505,CONSTRUCTION,93739,3904719924,Construction Project Manager,The Mom Project,0.9368,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1929,29087505,CONSTRUCTION,76119,3903467961,Staff Project Engineer,SSi People,0.9363,"['c', 'excel', 'r']","Match Score: 93% | Skills: c, excel, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1930,22965804,CONSTRUCTION,54045,3901672645,General Laborer 1,JE Dunn Construction,0.9007,"['c', 'go', 'r']","Match Score: 90% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: entry | Job Exp Req: entry"
2,1930,22965804,CONSTRUCTION,45556,3900959575,Construction Engineering Technician,S&ME,0.8917,"['c', 'r']","Match Score: 89% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
3,1930,22965804,CONSTRUCTION,51486,3901390084,Construction Mgr I,TekWissen ®,0.8888,"['c', 'go', 'r']","Match Score: 88% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: entry | Job Exp Req: entry"
4,1930,22965804,CONSTRUCTION,123191,3906257809,Production Associate,Evergreen Goodwill of Northwest Washington,0.8861,"['c', 'go', 'r']","Match Score: 88% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: entry | Job Exp Req: entry"
5,1930,22965804,CONSTRUCTION,100213,3905208620,PCE Carpenter Helper,The Haskell Company,0.8854,"['c', 'go', 'r']","Match Score: 88% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 1 | Resume Exp: entry | Job Exp Req: entry"
1,1931,33141415,CONSTRUCTION,43284,3900074601,CCNA IT Infrastructure Project Manager,US Tech Solutions,0.9193,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
2,1931,33141415,CONSTRUCTION,118701,3906099517,Field Service Technician,Talent Groups,0.9161,"['c', 'excel', 'go', 'r']","Match Score: 91% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
3,1931,33141415,CONSTRUCTION,90964,3904432529,Engineering Intern,Avancez LLC,0.9141,"['c', 'excel', 'go', 'r']","Match Score: 91% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
4,1931,33141415,CONSTRUCTION,56110,3901938352,Assistant Project Manager,Diamond Peak Recruiting,0.9113,"['c', 'r']","Match Score: 91% | Skills: c, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
5,1931,33141415,CONSTRUCTION,1546,3884437251,Administrative Assistant,Coding With Kids,0.9087,"['c', 'excel', 'go', 'r']","Match Score: 90% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: entry | Job Exp Req: entry"
1,1932,26509539,CONSTRUCTION,94561,3904727157,Assistant Project Manager,MW Builders,0.929,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
2,1932,26509539,CONSTRUCTION,94147,3904723459,Assistant Project Manager,MW Builders,0.929,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
3,1932,26509539,CONSTRUCTION,122086,3906252197,Utility Yardman,Schuff Steel,0.9278,"['c', 'go', 'r']","Match Score: 92% | Skills: c, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
4,1932,26509539,CONSTRUCTION,116705,3905874133,Mechanical Project Engineer,MMC Contractors,0.9275,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
5,1932,26509539,CONSTRUCTION,5205,3884939253,Construction Manager,Kleinfelder,0.927,"['c', 'excel', 'go', 'r']","Match Score: 92% | Skills: c, excel, go, r | Resume Edu: 2 | Job Edu Req: 2 | Resume Exp: senior | Job Exp Req: senior"
1,1933,36331163,CONSTRUCTION,17622,3888405536,Project Manager,Jobot,0.8721,"['c', 'excel', 'go', 'r']","Match Score: 87% | Skills: c, excel, go, r | Resume Edu: 0 | Job Edu Req: 0 | Resume Exp: senior | Job Exp Req: senior"
